Energy_keV,Ru_C_Reflectivity,W_B4C_Reflectivity
77.21575984990619,1e-08,1e-08
77.26547842401501,1e-08,1e-08
77.31519699812382,1e-08,1e-08
77.36491557223265,1e-08,1e-08
77.41463414634147,1e-08,1e-08
77.46435272045028,1e-08,1e-08
77.5140712945591,1e-08,1e-08
77.56378986866793,1e-08,1e-08
77.61350844277673,1e-08,1e-08
77.66322701688556,1e-08,1e-08
77.71294559099437,1e-08,1e-08
77.76266416510319,1e-08,1e-08
77.81238273921201,1e-08,1e-08
77.86210131332082,1e-08,1e-08
77.91181988742964,1e-08,1e-08
77.96153846153847,1e-08,1e-08
78.01125703564728,1e-08,1e-08
78.0609756097561,1e-08,1e-08
78.11069418386492,1e-08,1e-08
78.16041275797373,1e-08,1e-08
78.21013133208255,1e-08,1e-08
78.25984990619138,1e-08,1e-08
78.30956848030019,1e-08,1e-08
78.35928705440901,1e-08,1e-08
78.40900562851782,1e-08,1e-08
78.45872420262664,1e-08,1e-08
78.50844277673546,1e-08,1e-08
78.55816135084427,1e-08,1e-08
78.6078799249531,1e-08,1e-08
78.65759849906192,1e-08,1e-08
78.70731707317073,1e-08,1e-08
78.75703564727955,1e-08,1e-08
78.80675422138837,1e-08,1e-08
78.85647279549718,1e-08,1e-08
78.906191369606,1e-08,1e-08
78.95590994371483,1e-08,1e-08
79.00562851782364,1e-08,1e-08
79.05534709193246,1e-08,1e-08
79.10506566604127,1e-08,1e-08
79.1547842401501,1e-08,1e-08
79.20450281425892,1e-08,1e-08
79.25422138836772,1e-08,1e-08
79.30393996247655,1e-08,1e-08
79.35365853658537,1e-08,1e-08
79.40337711069418,1e-08,1e-08
79.453095684803,1e-08,1e-08
79.50281425891183,1e-08,1e-08
79.55253283302063,1e-08,1e-08
79.60225140712946,1e-08,1e-08
79.65196998123828,1e-08,1e-08
79.70168855534709,1e-08,1e-08
79.75140712945591,1e-08,1e-08
79.80112570356472,1e-08,1e-08
79.85084427767354,1e-08,1e-08
79.90056285178237,1e-08,1e-08
79.95028142589118,1e-08,1e-08
80.0,1e-08,1e-08
